ET.Daily
"2001-03-01",4.57155796730936
"2001-03-02",4.29430988933666
"2001-03-03",4.26548572053028
"2001-03-04",3.71876218932658
"2001-03-05",5.40227222849429
"2001-03-06",4.59413565247397
"2001-03-07",4.78219062993409
"2001-03-08",4.3963913366913
"2001-03-09",4.81644920881531
"2001-03-10",3.67920690405962
"2001-03-11",3.35869303090418
"2001-03-12",3.38192784930303
"2001-03-13",3.10541386015829
"2001-03-14",3.80177728057956
"2001-03-15",5.27805413272123
"2001-03-16",3.72508662353176
"2001-03-17",3.10997420815054
"2001-03-18",2.94277585086669
"2001-03-19",3.11690978769423
"2001-03-20",3.25311196575414
"2001-03-21",2.57787488221926
"2001-03-22",3.1107383303866
"2001-03-23",3.50332254990203
"2001-03-24",3.00782618208095
"2001-03-25",2.76421110870092
"2001-03-26",2.93049369557725
"2001-03-27",2.92716663098504
"2001-03-28",2.78347273845631
"2001-03-29",2.58079454143473
"2001-03-30",3.12506584385499
"2001-03-31",3.95321575603466
"2001-04-01",2.63956563138106
"2001-04-02",2.6868831993037
"2001-04-03",2.8689107744078
"2001-04-04",3.52306552936335
"2001-04-05",5.19839128902913
"2001-04-06",5.65644561044124
"2001-04-07",3.47207234207817
"2001-04-08",2.54161492328439
"2001-04-09",2.3838008892482
"2001-04-10",2.38682958239361
"2001-04-11",2.42931243158398
"2001-04-12",2.24828934111883
"2001-04-13",2.56070696310653
"2001-04-14",3.90476938169368
"2001-04-15",3.29832607391479
"2001-04-16",2.28639522975868
"2001-04-17",3.17451957954832
"2001-04-18",3.1316640438895
"2001-04-19",2.270848840646
"2001-04-20",2.138832902546
"2001-04-21",1.9740507345839
"2001-04-22",2.11779175198185
"2001-04-23",2.14289604123985
"2001-04-24",2.06771163397026
"2001-04-25",2.1951371992629
"2001-04-26",2.20509377147006
"2001-04-27",2.08762929823116
"2001-04-28",1.82203622790173
"2001-04-29",1.95270371015902
"2001-04-30",2.20080549238929
"2001-05-01",1.97551964162702
"2001-05-02",2.03581538369635
"2001-05-03",2.09728531496475
"2001-05-04",2.01842963721681
"2001-05-05",1.75246507451138
"2001-05-06",1.70045063752059
"2001-05-07",1.84200282094943
"2001-05-08",1.89671287942172
"2001-05-09",1.91633011028273
"2001-05-10",1.65246937459465
"2001-05-11",1.67503124447386
"2001-05-12",1.75060288529117
"2001-05-13",2.37236172642602
"2001-05-14",1.93829406111311
"2001-05-15",1.6780292564097
"2001-05-16",1.65901997929934
"2001-05-17",1.46441893388342
"2001-05-18",1.51998889799247
"2001-05-19",1.45702902738224
"2001-05-20",1.42843914457625
"2001-05-21",1.42781295891042
"2001-05-22",1.45548946756406
"2001-05-23",1.4466823458782
"2001-05-24",1.4885359360532
"2001-05-25",1.58283053127216
"2001-05-26",1.55463382699524
"2001-05-27",1.44222448190731
"2001-05-28",1.31805792246605
"2001-05-29",1.23388476593709
"2001-05-30",1.41590227397936
"2001-05-31",1.30093652712938
"2001-06-01",1.35275109555168
"2001-06-02",1.48999183376143
"2001-06-03",1.3374732628876
"2001-06-04",2.26862115663103
"2001-06-05",1.64241775197276
"2001-06-06",1.55165226706439
"2001-06-07",1.4056489797509
"2001-06-08",1.10816410671364
"2001-06-09",1.41570503737672
"2001-06-10",1.40028497217521
"2001-06-11",1.40883634608053
"2001-06-12",1.42409868258422
"2001-06-13",1.3979413753149
"2001-06-14",1.31564468237792
"2001-06-15",1.24091265919862
"2001-06-16",1.25792619238951
"2001-06-17",1.15222955904885
"2001-06-18",1.09239625349196
"2001-06-19",1.13905012532904
"2001-06-20",1.37956745513876
"2001-06-21",1.32017881056388
"2001-06-22",1.33590431139435
"2001-06-23",1.29025135670736
"2001-06-24",1.27904028952161
"2001-06-25",1.34779428652197
"2001-06-26",1.39628403844732
"2001-06-27",1.32375677398947
"2001-06-28",1.27700187898532
"2001-06-29",1.24565038387971
"2001-06-30",1.18440552943101
"2001-07-01",1.31638436024648
"2001-07-02",1.32926888486258
"2001-07-03",1.42796937524104
"2001-07-04",1.42928895624591
"2001-07-05",1.2378877314082
"2001-07-06",1.20179018413595
"2001-07-07",1.1711957782146
"2001-07-08",1.32768194304658
"2001-07-09",1.22261540225662
"2001-07-10",1.47199383384699
"2001-07-11",1.34940201190936
"2001-07-12",1.27833768445614
"2001-07-13",1.42541990514726
"2001-07-14",1.43765315524476
"2001-07-15",1.47367612271268
"2001-07-16",1.43038011222562
"2001-07-17",1.47358552879415
"2001-07-18",1.27786323893789
"2001-07-19",1.27057779430737
"2001-07-20",1.42368054467265
"2001-07-21",1.37677105551184
"2001-07-22",1.30744751266974
"2001-07-23",1.2881555883466
"2001-07-24",1.33474588963131
"2001-07-25",1.40407165464551
"2001-07-26",1.37359073003641
